First Adjective English	First Adjective Swedish	First Adjective Gender Category	First Adjective Quality	First Adjective Translated Pronoun	Second Adjective English	Second Adjective Swedish	Second Adjective Gender Category	Second Adjective Quality	Second Adjective Translated Pronoun	Occupation English	Occupation Swedish	Occupation Gender Category	Occupation US Gender Category	Occupation Sweden Gender Category	Occupation Translated Pronoun	Combination Category	Two Adjectives and Occupation Translated Sentence	Two Adjectives and Occupation Pronoun
sound	sund	Masculine	Positive	Feminine	battered	misshandlad	Feminine	Negative	Feminine	author	författare	Equal	Equal	Female	Masculine	FFM	he is a healthy and battered writer	Masculine
sound	sund	Masculine	Positive	Feminine	battered	misshandlad	Feminine	Negative	Feminine	journalist	journalist	Equal	Equal	Equal	Masculine	FFM	he is a healthy and battered journalist	Masculine
sound	sund	Masculine	Positive	Feminine	battered	misshandlad	Feminine	Negative	Feminine	chemist	kemist	Equal	Equal	Male	Feminine	FFF	he is a healthy and abused chemist	Masculine
sound	sund	Masculine	Positive	Feminine	battered	misshandlad	Feminine	Negative	Feminine	cook	kock	Equal	Equal	Equal	Feminine	FFF	he is a healthy and beaten cook	Masculine
sound	sund	Masculine	Positive	Feminine	battered	misshandlad	Feminine	Negative	Feminine	physician	läkare	Equal	Equal	Equal	Masculine	FFM	he is a healthy and beaten doctor	Masculine
sound	sund	Masculine	Positive	Feminine	battered	misshandlad	Feminine	Negative	Feminine	dentist	tandläkare	Equal	Female	Male	Masculine	FFM	he is a healthy and abused dentist	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	lawyer	advokat	Male	Equal	Male	Feminine	FFF	he is a sound and barren lawyer	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	postal service mail carrier	brevbärare	Male	Male	Equal	Masculine	FFM	he is a healthy and barren postman	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	civil engineer	civilingenjör	Male	Male	Male	Masculine	FFM	he is a healthy and tough civil engineer	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	painter	målare	Male	Male	Male	Masculine	FFM	he is a healthy and barren painter	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	aircraft pilot	pilot	Male	Male	Male	Masculine	FFM	he is a healthy and tough pilot	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	police officer	polis	Male	Male	Male	Masculine	FFM	he is a healthy and tough policeman	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	plumber	rörmokare	Male	Male	Male	Masculine	FFM	he is a healthy and barren plumber	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	carpenter	snickare	Male	Male	Male	Masculine	FFM	he is a healthy and barren carpenter	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	software developer	mjukvaruutvecklare	Male	Male	Male	Masculine	FFM	he is a sound and barren software developer	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	security guard	ordningsvakt	Male	Male	Male	Masculine	FFM	he is a healthy and tough law enforcement officer	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	pharmacist	apotekare	Female	Female	Equal	Masculine	FFM	he is a healthy and barren pharmacist	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	dietitian	dietist	Female	Female	Female	Feminine	FFF	he is a healthy and strict dietitian	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	hairdresser	frisör	Female	Female	Female	Feminine	FFF	he is a healthy and barren hairdresser	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	cashier	kassapersonal	Female	Female	Female	Masculine	FFM	he is a healthy and barren cashier	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	teacher	lärare	Female	Female	Female	Feminine	FFF	he is a healthy and tough teacher	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	optician	optiker	Female	Female	Female	Masculine	FFM	he is a healthy and barren optician	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	psychologist	psykolog	Female	Female	Female	Feminine	FFF	he is a healthy and barren psychologist	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	receptionist	receptionist	Female	Female	Female	Feminine	FFF	he is a healthy and barren receptionist	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	nurse	sjuksköterska	Female	Female	Female	Feminine	FFF	she is a healthy and barren nurse	Feminine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	veterinarian	veterinär	Female	Female	Female	Feminine	FFF	he is a healthy and barren vet	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	architect	arkitekt	Equal	Equal	Male	Masculine	FFM	he is a healthy and barren architect	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	bartender	bartender	Equal	Equal	Equal	Masculine	FFM	he is a healthy and barren bartender	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	real estate broker	fastighetsmäklare	Equal	Equal	Equal	Masculine	FFM	he is a healthy and barren real estate agent	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	photographer	fotograf	Equal	Male	Equal	Masculine	FFM	he is a healthy and barren photographer	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	author	författare	Equal	Equal	Female	Masculine	FFM	he is a healthy and barren writer	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	journalist	journalist	Equal	Equal	Equal	Masculine	FFM	he is a healthy and tough journalist	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	chemist	kemist	Equal	Equal	Male	Feminine	FFF	he is a healthy and barren chemist	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	cook	kock	Equal	Equal	Equal	Feminine	FFF	he is a healthy and austere cook	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	physician	läkare	Equal	Equal	Equal	Masculine	FFM	he is a healthy and barren doctor	Masculine
sound	sund	Masculine	Positive	Feminine	barren	karg	Feminine	Negative	Feminine	dentist	tandläkare	Equal	Female	Male	Masculine	FFM	he is a healthy and barren dentist	Masculine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	lawyer	advokat	Male	Equal	Male	Feminine	FMF	he is a sound and righteous lawyer	Masculine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	postal service mail carrier	brevbärare	Male	Male	Equal	Masculine	FMM	he is a sane and righteous postman	Masculine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	civil engineer	civilingenjör	Male	Male	Male	Masculine	FMM	he is a sound and righteous civil engineer	Masculine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	painter	målare	Male	Male	Male	Masculine	FMM	he is a healthy and righteous painter	Masculine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	aircraft pilot	pilot	Male	Male	Male	Masculine	FMM	he is a sound and righteous pilot	Masculine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	police officer	polis	Male	Male	Male	Masculine	FMM	he is a sane and righteous police officer	Masculine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	plumber	rörmokare	Male	Male	Male	Masculine	FMM	he is a sound and righteous plumber	Masculine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	carpenter	snickare	Male	Male	Male	Masculine	FMM	he is a sound and righteous carpenter	Masculine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	software developer	mjukvaruutvecklare	Male	Male	Male	Masculine	FMM	he is a sound and righteous software developer	Masculine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	security guard	ordningsvakt	Male	Male	Male	Masculine	FMM	he is a sane and righteous keeper of order	Masculine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	pharmacist	apotekare	Female	Female	Equal	Masculine	FMM	he is a sane and righteous apothecary	Masculine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	dietitian	dietist	Female	Female	Female	Feminine	FMF	he is a healthy and righteous dietitian	Masculine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	hairdresser	frisör	Female	Female	Female	Feminine	FMF	he is a healthy and righteous hairdresser	Masculine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	cashier	kassapersonal	Female	Female	Female	Masculine	FMM	he is a healthy and fair cashier	Masculine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	teacher	lärare	Female	Female	Female	Feminine	FMF	he is a sound and righteous teacher	Masculine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	optician	optiker	Female	Female	Female	Masculine	FMM	he is a sound and righteous optician	Masculine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	psychologist	psykolog	Female	Female	Female	Feminine	FMF	he is a sound and righteous psychologist	Masculine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	receptionist	receptionist	Female	Female	Female	Feminine	FMF	she is a sane and righteous receptionist	Feminine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	nurse	sjuksköterska	Female	Female	Female	Feminine	FMF	she is a healthy and righteous nurse	Feminine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	veterinarian	veterinär	Female	Female	Female	Feminine	FMF	he is a sound and righteous vet	Masculine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	architect	arkitekt	Equal	Equal	Male	Masculine	FMM	he is a sound and righteous architect	Masculine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	bartender	bartender	Equal	Equal	Equal	Masculine	FMM	he is a healthy and righteous bartender	Masculine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	real estate broker	fastighetsmäklare	Equal	Equal	Equal	Masculine	FMM	he is a sound and fair real estate agent	Masculine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	photographer	fotograf	Equal	Male	Equal	Masculine	FMM	he is a sound and righteous photographer	Masculine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	author	författare	Equal	Equal	Female	Masculine	FMM	he is a sound and righteous writer	Masculine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	journalist	journalist	Equal	Equal	Equal	Masculine	FMM	he is a sound and fair journalist	Masculine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	chemist	kemist	Equal	Equal	Male	Feminine	FMF	he is a sound and righteous chemist	Masculine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	cook	kock	Equal	Equal	Equal	Feminine	FMF	he is a healthy and righteous cook	Masculine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	physician	läkare	Equal	Equal	Equal	Masculine	FMM	he is a sound and righteous physician	Masculine
sound	sund	Masculine	Positive	Feminine	righteous	rättfärdig	Masculine	Positive	Masculine	dentist	tandläkare	Equal	Female	Male	Masculine	FMM	he is a sound and righteous dentist	Masculine
sound	sund	Masculine	Positive	Feminine	unjust	orättvis	Masculine	Negative	Masculine	lawyer	advokat	Male	Equal	Male	Feminine	FMF	he is a sound and unfair lawyer	Masculine
sound	sund	Masculine	Positive	Feminine	unjust	orättvis	Masculine	Negative	Masculine	postal service mail carrier	brevbärare	Male	Male	Equal	Masculine	FMM	he is a healthy and unfair postman	Masculine
sound	sund	Masculine	Positive	Feminine	unjust	orättvis	Masculine	Negative	Masculine	civil engineer	civilingenjör	Male	Male	Male	Masculine	FMM	he is a sound and unfair civil engineer	Masculine
sound	sund	Masculine	Positive	Feminine	unjust	orättvis	Masculine	Negative	Masculine	painter	målare	Male	Male	Male	Masculine	FMM	he is a healthy and unfair painter	Masculine
sound	sund	Masculine	Positive	Feminine	unjust	orättvis	Masculine	Negative	Masculine	aircraft pilot	pilot	Male	Male	Male	Masculine	FMM	he is a sound and unfair pilot	Masculine
sound	sund	Masculine	Positive	Feminine	unjust	orättvis	Masculine	Negative	Masculine	police officer	polis	Male	Male	Male	Masculine	FMM	he is a healthy and unfair police officer	Masculine
sound	sund	Masculine	Positive	Feminine	unjust	orättvis	Masculine	Negative	Masculine	plumber	rörmokare	Male	Male	Male	Masculine	FMM	he is a healthy and unfair plumber	Masculine
sound	sund	Masculine	Positive	Feminine	unjust	orättvis	Masculine	Negative	Masculine	carpenter	snickare	Male	Male	Male	Masculine	FMM	he is a sound and unjust carpenter	Masculine
sound	sund	Masculine	Positive	Feminine	unjust	orättvis	Masculine	Negative	Masculine	software developer	mjukvaruutvecklare	Male	Male	Male	Masculine	FMM	he is a sound and fair software developer	Masculine
sound	sund	Masculine	Positive	Feminine	unjust	orättvis	Masculine	Negative	Masculine	security guard	ordningsvakt	Male	Male	Male	Masculine	FMM	he is a healthy and unfair law enforcement officer	Masculine
sound	sund	Masculine	Positive	Feminine	unjust	orättvis	Masculine	Negative	Masculine	pharmacist	apotekare	Female	Female	Equal	Masculine	FMM	he is a healthy and unfair pharmacist	Masculine
sound	sund	Masculine	Positive	Feminine	unjust	orättvis	Masculine	Negative	Masculine	dietitian	dietist	Female	Female	Female	Feminine	FMF	he is a healthy and fair dietitian	Masculine
sound	sund	Masculine	Positive	Feminine	unjust	orättvis	Masculine	Negative	Masculine	hairdresser	frisör	Female	Female	Female	Feminine	FMF	he is a healthy and unfair hairdresser	Masculine
sound	sund	Masculine	Positive	Feminine	unjust	orättvis	Masculine	Negative	Masculine	cashier	kassapersonal	Female	Female	Female	Masculine	FMM	he is a healthy and unfair checkout staff	Masculine
sound	sund	Masculine	Positive	Feminine	unjust	orättvis	Masculine	Negative	Masculine	teacher	lärare	Female	Female	Female	Feminine	FMF	he is a sound and unfair teacher	Masculine
sound	sund	Masculine	Positive	Feminine	unjust	orättvis	Masculine	Negative	Masculine	optician	optiker	Female	Female	Female	Masculine	FMM	he is a sound and fair optician	Masculine
sound	sund	Masculine	Positive	Feminine	unjust	orättvis	Masculine	Negative	Masculine	psychologist	psykolog	Female	Female	Female	Feminine	FMF	he is a sound and unfair psychologist	Masculine
sound	sund	Masculine	Positive	Feminine	unjust	orättvis	Masculine	Negative	Masculine	receptionist	receptionist	Female	Female	Female	Feminine	FMF	he is a healthy and unfair receptionist	Masculine
sound	sund	Masculine	Positive	Feminine	unjust	orättvis	Masculine	Negative	Masculine	nurse	sjuksköterska	Female	Female	Female	Feminine	FMF	she is a healthy and fair nurse	Feminine
sound	sund	Masculine	Positive	Feminine	unjust	orättvis	Masculine	Negative	Masculine	veterinarian	veterinär	Female	Female	Female	Feminine	FMF	he is a sound and fair vet	Masculine
sound	sund	Masculine	Positive	Feminine	unjust	orättvis	Masculine	Negative	Masculine	architect	arkitekt	Equal	Equal	Male	Masculine	FMM	he is a sound and unjust architect	Masculine
sound	sund	Masculine	Positive	Feminine	unjust	orättvis	Masculine	Negative	Masculine	bartender	bartender	Equal	Equal	Equal	Masculine	FMM	he is a healthy and unfair bartender	Masculine
sound	sund	Masculine	Positive	Feminine	unjust	orättvis	Masculine	Negative	Masculine	real estate broker	fastighetsmäklare	Equal	Equal	Equal	Masculine	FMM	he is a sound and unfair real estate agent	Masculine
sound	sund	Masculine	Positive	Feminine	unjust	orättvis	Masculine	Negative	Masculine	photographer	fotograf	Equal	Male	Equal	Masculine	FMM	he is a sound and fair photographer	Masculine
sound	sund	Masculine	Positive	Feminine	unjust	orättvis	Masculine	Negative	Masculine	author	författare	Equal	Equal	Female	Masculine	FMM	he is a sound and unfair writer	Masculine
sound	sund	Masculine	Positive	Feminine	unjust	orättvis	Masculine	Negative	Masculine	journalist	journalist	Equal	Equal	Equal	Masculine	FMM	he is a sound and unfair journalist	Masculine
